,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude
1490,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1ef8d8d0-1222-4d49-b7a5-c498f19e5f32-1604160561381-ba16252697c4520f81952344affe240d.jpg,The Golden Bay Hotel Batam,Hotel,Bengkong Batam,Tanjung Buntung. Bengkong. Batam City. Riau Islands. Indonesia,4.1,200000,350000,1.162867,104.040195
1491,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/04/4bae63cf-fe29-4b85-b58c-51b5463fab5c-1649074535920-65c962dd06c11f14a454238afdd790d5.jpg,MTC INN,Hotel,Nongsa Batam,KOMP. RUKO MEGA TECHNO CITY BLOK AF NO 8-11 KEL. BATU BESAR KEC. NONGSA BATAM,4.3,280000,600000,1.136611,104.11376
1492,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/51a3011c-2931-49c7-9d13-995bce5849e6-1604159338983-268ffb00e6bdbaa62cfd5ac28714e99a.jpg,Dju Dju Hotel Batam,Hotel,Lubuk Baja Batam,Jalan Kompleks Bumi Indah Blok 4 No.42-43-44. Lubuk Baja Kota. Lubuk Baja. Lubuk Baja Kota. Kec. Lubuk Baja. Kota Batam. Kepulauan Riau 29444,3.9,145785,268833,1.146233,104.008865
1493,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/594662aa-8ef5-4d10-9c10-07aa21e2b9df-1604136731740-b7896b455749cb11eeb991c71daf2bb1.jpg,RedDoorz Plus near Ferry Terminal Batam Center,Hotel,Batam Kota Batam,Komp. Anugerah Jalan Raja Haji Fisabilillah Blok A2 No.1 & 2. Tlk. Tering. Kec. Batam Kota. Kota Batam. Kepulauan Riau,4.3,214205,636639,1.1343379,104.0427639
1494,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/06/27/159691fa-ea67-4432-8889-70c1d483b468-1656305718772-f4489ebf38761f824b8bd6be39e87087.jpg,Batam Harbour Hotel 2,Hotel,Batu Ampar Batam,Harbour Bay Mall. Jl. Duyung No.6. Jodoh River. Batu Ampar. Batam City. Riau Islands 29453,4.7,250000,250000,1.154228,104.001629
1495,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/11/78e12825-c095-40ba-acb7-afd21da45e83-1615436116129-1d78a2ae05837625565ac7ea5080884e.jpg,grand sydney hotel,Hotel,Batam Kota Batam,Jl. Raja H. Fisabilillah. Sungai Panas. Kec. Batam Kota. Kota Batam. Kepulauan Riau,4.0,375000,730000,1.127526,104.03296
1496,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/6dcf8b5e-1b11-4f5f-932c-569a33546683-1603898544654-7f6b841b4e7e1ea8d49363dada4eee33.jpg,OS Style Hotel (fka Fame Hotel Batam),Hotel,Sagulung Batam,Putri Hijau Complex. Jl. LetJend Suprapto. Batu aji. Batam,4.0,289000,590435,1.040021,103.976579
1497,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/28a64c88-e423-483d-ad3a-ceb9caaf1909-1604130854995-549e46a3bddb3d3c70338e37415393ac.jpg,Link Hotel Batam,Hostel,Batu Aji Batam,Komplek Pertokoan Limanda. Jl. R. Suprapto No.6 - 8. Buliang. Kec. Batu Aji. Kota Batam. Kepulauan Riau 29424,3.4,182004,209304,1.0458619,103.9702682
1498,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/17528c3a-d6f0-437a-a0b5-62e66917d1e0-1604172102799-fbd1c08c9769c444d3d4bac657f7bbc7.jpg,OYO 676 Hotel Osaka,Hotel,Lubuk Baja Batam,Komplek Nagoya Newton Blok V No. 7. Lubuk Baja. Lubuk Baja Kota. Lubuk Baja. Kota Batam. Kepulauan Riau 29444. Indonesia. Batam,3.7,176665,332177,1.145084,104.005444
1499,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/971656ee-f3ac-403d-91bd-a051cf69a90f-1603911360790-947bef0b3527e87d6d3b3508c726dc94.jpg,Vanilla Hotel Nagoya - Batam,Hotel,Lubuk Baja Batam,blok VI. Jl. Pembangunan. Batu Selicin. Lubuk Baja. Batam City. Riau Islands 29444. Indonesia,4.2,320000,1170000,1.138881,104.008458
1500,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/18/e635364d-e3db-4d37-a0db-9fb343ed090f-1634543128554-38a281a9bc68888b7650fb133d7f40e0.jpg,BATAM 1 HOTEL,Hotel,Lubuk Baja Batam,KOMPLEK SARAN WISATA BATAMIA BLOK A&B.NAGOYA.BATAM.,4.5,300000,411120,1.145036,104.0084
1501,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/89109d5f-b5f6-4599-ad69-f64be83d00a9-1603920157344-be11072bd45c7cf4318dbc9b2e73714a.jpg,Redlink Hotel Batam,Hotel,Batam Kota Batam,Komplek Pertokoan Mitra Raya Blok A No.16 - 20 Kel. Teluk Tering. Kec. Batam Kota - Batam Center,3.4,218519,320900,1.119538,104.043262
1502,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/6ddf71d6-cddd-41fd-b5d9-2cc341b2b836-1603911470825-8100074e181e1bb6bf0b1b4312227bc5.jpg,Holiday Hotel Batam,Hotel,Lubuk Baja Batam,Jl. Imam Bonjol Blok B No.1. Lubuk Baja Kota. Lubuk Baja. Kota Batam. Kepulauan Riau 29444. Indonesia,3.9,262086,700000,1.147154,104.009817
1503,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/28/a9d008b1-058b-4602-ab38-6fce4101f918-1646039930659-957627b828396b7a2c0bee04cedd67a8.jpg,Nine Days Hotel,Hotel,Batu Ampar Batam,Ruko Harbour Bay Blok D 3-5.Jalan Duyung.Sei Jodoh.Batu Ampar.Kepualaun Riau,4.2,230000,286201,1.153507,104.000696
1504,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/677f9cb5-969f-4cb4-a09e-2a597d3b101a-1603894571242-ffb2b991e434181499926a2ad1c9dfcd.jpg,Hotel Duta Jambi,Hotel,Pasar Jambi Jambi,Jl. Sam Ratulangi No. 65 - 68,3.8,247500,297000,-1.591559,103.616131
1505,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/0af9b808-0bd5-44d0-a727-d5e8f4bb2fcb-1604155558681-60c3fa8b0d152ad2d8d1d26feac2e96e.jpg,Grand Hotel Jambi,Hotel,Telanaipura Jambi,Jl. Patimura No.28. Simpang IV Sipin. Kota Baru. Kota Jambi. Jambi 36124. Indonesia,3.6,346500,420750,-1.619928,103.582754
1506,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/05/20/2cd496de-a23b-48b1-972e-a6db8196216c-1653020125534-3a9bf29b630fe2edca8d5c44e39d7c82.jpg,Abadi Budget Hotel,Hotel,Pasar Jambi Jambi,Jl. Gatot Subroto No.92-98. Sungai Asam. Kec. Pasar Jambi. Kota Jambi. Jambi,3.7,264500,264500,-1.594754,103.613757
1507,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/91b9679e-1d36-472b-8045-0670e0f3d5e0-1604129638817-5cbcdc6ef724fcd743b1e26a08f9f5dd.jpg,RedDoorz near Sultan Thaha Airport Jambi,Hotel,Paal Merah Jambi,Jl. Jawa no. 27B Rt. 08 kelurahan talang bakung. kecamatan Jambi Selatan,4.2,184500,228150,-1.6349,103.647688
1508,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/538b1959-e741-4743-9283-63a9ec62ee81-1603902022779-239dacf99affe34273788ea5d974f133.jpg,Ratu Hotel & Resort,Hotel,Danau Sipin Jambi,Jl. Slamet Riyadi No.24. Legok. Telanaipura. Kota Jambi. Jambi. Indonesia,4.1,337874,985317,-1.602143,103.593947
1509,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/70d2a181-bdfa-4dd3-a07e-17204dc6cb58-1604125956879-b88131028ee5d62b11995f4329802de9.jpg,Hotel Pundi Rezeki 3,Hotel,Pasar Jambi Jambi,Sungai Asam. Pasar Jambi. Jambi City. Jambi 36123. Indonesia,4.1,250483,314993,-1.596718,103.615878
1510,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/87d664f9-0fd3-4273-87fd-c6b024df65b3-1604141101835-dbc4f0e088990044cf70ffdb88a2539b.jpg,RedDoorz Premium @ Jalan Pal 10 Jambi,Hotel,Kota Baru Jambi,Jl. Darma I. Kenali Asam Bawah. Kec. Kota Baru. Kota Jambi. Jambi 36129. Indonesia,3.1,294138,398970,-1.662961,103.595873
1511,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/17b6ab6d-44ac-438a-aac8-9f25ceea5abc-1615563933263-c5cd3ca1ec836bec5d8849ad72144e0c.jpg,RedDoor Syariah near Transmart Jambi 2,Hotel,Jambi Selatan Jambi,Jl. Bangau II. Tambak Sari. Kec. Jambi Sel.. Kota Jambi. Jambi 36122. Indonesia,3.9,177840,252700,-1.610876,103.622621
1512,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/4dc17cd1-c24e-4c59-a63b-fd1ee91f59c3-1604130766525-207311073b86dc1e4a4301f5e967b263.jpg,OYO 811 Mars Kost Syariah,Kos,Kota Baru Jambi,Kos Zaldy 1. Jl. Sunan Kalijaga. Simpang III Sipin. Kota Baru. Kota Jambi. Jambi 36129. Indonesia. Jambi,3.3,71133,174159,-1.622776,103.591704
1513,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/10/a0686770-b542-4a13-9caa-8b889a88b108-1612938308012-35ac4998d59c7df53dbf6f798fa6be81.jpg,Evan Hotel,Hotel,Jambi Timur Jambi,Jl. Orang Kayo Hitam No.07. Sulanjana. Kec. Jambi Tim.. Kota Jambi. Jambi,3.7,292050,955350,-1.595319,103.620941
1514,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/10/bd45a8ab-f020-4c88-b51e-74085cfbeb59-1644468915740-94cfa417adf2c1d40160c63be4ef1b97.jpg,RedDoorz Syariah @ Jalan HOS Cokroaminoto Jambi,Guest House,Danau Sipin Jambi,Jl. HOS Cokroaminoto Lorong Flamboyan No. 45. Selamat. Jambi. Kota Jambi. Jambi 36129 Jambi. 36129 Jambi. Indonesia,4.1,170957,189952,-1.617146,103.594658
1515,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/d86203ce-a158-413e-a572-77707b926669-1604144230658-5b46f85b285d0490a4c4839a16a1bb26.jpg,RedDoorz Syariah @ Pasir Putih Jambi,Hotel,Jambi Selatan Jambi,Kolam Renang Pangeran. Jl. H. M. Yusuf Nasri RT 21. Pasir Putih. Jambi Selatan. Jambi. 36129. Indonesia,4.0,224910,238140,-1.618447,103.638654
1516,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/cc561b42-4815-4e4e-a27f-c9a0b90bc224-1604131404171-b0bc374e121de89e5c31ec74e3c59cd8.jpg,RedDoorz Plus near Simpang Rimbo Jambi,Hotel,Alam Barajo Jambi,Jl. Pattimura No.62. Kenali Besar. Kota Baru. Kota Jambi. Jambi 36361. Indonesia,3.7,264822,369968,-1.62079,103.554482
1517,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/656de447-f604-428e-8965-c80ba318cd7d-1604123308119-50e69ce9dcf8b5042452d1adc524102a.jpg,RedDoorz Plus near WTC Batanghari Mall,Guest House,Pasar Jambi Jambi,Jl. Dokter Sutomo No.9,3.8,172550,249795,-1.590255,103.616712
1518,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/17cc21de-be4d-4ead-a085-44a6910038ee-1603892484194-620664a523fc2872f80c28bdfadf2de5.jpg,Hotel Wisata Jambi,Hotel,Pasar Jambi Jambi,Jl. Gatot Subroto No. 132 - 134,3.6,178200,247500,-1.595071,103.614748
1519,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/4ad7868e-c577-4e66-92d0-68067f1351bb-1615560903768-7c68c0948780f09b65867f7165e4ee88.jpg,RedDoorz Syariah near Arafah Hospital Jambi,Guest House,Jelutung Jambi,Pegangsaan. Payo Lebar. Kec. Jelutung. Kota Jambi. Jambi 36124. Indonesia,4.1,171420,311850,-1.609368,103.597823
1520,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/b96f14eb-e286-4b53-9c3d-e1a215ce3b9a-1604142139026-9a0df7129e21ed3e355977b51aac3388.jpg,RedDoorz Syariah near Jamtos Jambi 2,Guest House,Kota Baru Jambi,Jl. Ir. Djuanda Lr. Tegal Rejo. Mayang Mangurai. Kota Baru. Jambi 36129,3.8,176243,209318,-1.630877,103.586891
1521,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/3d39e8f5-d882-47e8-ae5e-6e087bd69afc-1615550737815-8e887c8830955b98f0b1f96d2c86367c.jpg,OYO 731 Hotel Matahari 1 Syariah,Hotel,Jelutung Jambi,JL. Sultan Agung. No. 67 A. Lb. Bandung. Jelutung. Kota Jambi. Jambi 36121. Indonesia. Jambi,3.1,57849,116719,-1.601105,103.60569
1522,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/24/060f8309-1895-4555-94d9-61fab3dcb02a-1645677321341-a6bc439245d58bf61ac29afc6e76af79.jpg,RedDoorz Syariah near Tugu Juang Jambi 3,Guest House,Kota Baru Jambi,Jl. Jambi No.52. Simpang III Sipin. Kec. Kota Baru. Kota Jambi. Jambi 36124. Indonesia,4.5,161200,169650,-1.62167,103.597372
1523,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/34e4dc48-f404-47f2-b676-a546fc9ff168-1615559000702-5c6ccfbd09869adb8e9ad92961884adc.jpg,OYO 1726 Bed & Breakfast Inn,Hotel,Jelutung Jambi,013. Jl. Hos Cokroaminoto No.13 RT 34 kel.Payo Lebar Kec. Jelutung Jambii. Jambi,2.9,102597,188190,-1.617942,103.601217
1524,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/375f5c6d-80ac-4f7c-b322-c7024746d2e5-1604142139090-8be79a7fd33a7ca1c58fd8f662eb1050.jpg,RedDoorz Syariah Near Kantor Walikota Jambi,Guest House,Kota Baru Jambi,Jl. Sunan Giri No.81. Simpang III Sipin. Kec. Kota Baru. Kota Jambi. Jambi 36124. Indonesia,3.8,147488,245700,-1.624466,103.597326
1525,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/23/c50ec797-2bb3-41ab-be26-6e5e6b64c1b5-1648008927825-075c883841c75dda269e29269770f311.jpg,Marthine Residence Syariah RedPartner,Hotel,Telanaipura Jambi,Lrg. Kenanga I No.4. Simpang IV Sipin. Kec. Telanaipura. Kota Jambi. Jambi 36361. Indonesia,3.5,103606,234000,-1.617272,103.585356
1526,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/50336526-cfea-4241-a6e5-d9b22eef06ea-1615545329969-1f7dd0b7ee4945024d88c0b845e5009c.jpg,RedDoorz @ Cempaka Putih Jambi,Hotel,Jelutung Jambi,Jl. Tempoa ii no. 20. Pasar Hongkong. Jelutung. Jambi,3.7,198450,198450,-1.602756,103.616227
1527,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/f66f860d-594f-4fa7-a699-dc743e9ffab0-1615542933070-08a83f7490b772af1bd2ec042b6d8ef8.jpg,RedDoorz Syariah near Tugu Juang Jambi,Guest House,Danau Sipin Jambi,Jl. Ikhlas II. Jambi 36129 (Dekat RS Kambang),4.0,264600,264600,-1.615052,103.587919
1528,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/18/aaf7a291-e2f3-4424-9ec5-3df900c2278d-1616046315373-d38f76a9196864900809639345fe8318.jpg,Damigalova Guest House RedPartner,Hotel,Telanaipura Jambi,Jl. Rd Poerboyo Kolopaking No.110. Simpang IV Sipin. Kec. Telanaipura. Kota Jambi. Jambi 36361. Indonesia,4.1,113243,317100,-1.613621,103.575524
1529,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/27/938cbc3d-d741-4907-ad00-73f10aa86ce0-1632750920045-9b4456853f1c83bda327b3bf1343db50.jpg,RedDoorz Syariah @ Jalan Ir Haji Juanda Jambi,Hotel,Kota Baru Jambi,Jl. Ir. H. Juanda No.96. Simpang III Sipin. Kec. Kota Baru. Kota Jambi. Jambi 36129. Indonesia,2.3,176472,381457,-1.627636,103.586763
1530,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/10/718ae892-cdbf-4ad9-85d5-a5de74cc249f-1657389928338-a34c157cd15ec2c9df5967355713b21f.jpg,OYO 90945 Arizon Kost,Guest House,Kota Baru Jambi,Jl. kimaja no. simpang tiga sipin jambi indonesia . Jambi,4.0,129869,183148,-1.623204,103.590448
1531,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/1007e168-7303-471f-9ae6-1b1e989a1155-1615561961218-fa6879573baf0f8f664bbe79c7eaa9cb.jpg,OYO 3435 Hotel Matahari 2 Syariah,Hotel,Pasar Jambi Jambi,Jl. H. Moh. Bafadhal No.108. Sungai Asam. Kec. Ps. Jambi. Kota Jambi. Jambi 36134,3.3,71884,98897,-1.59607,103.614219
1532,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/5f2aabea-e82e-4007-924b-0b1f08941f91-1604129792509-71d76a9ec1450f952ff6e5e4d52c9fa5.jpg,RedDoorz Syariah near Jamtos Jambi,Guest House,Alam Barajo Jambi,Jl. Kasturi 1 No.28A. RT.1. Beliung. Kec. Alam Barajo. Kota Jambi. Jambi 36361. Indonesia,2.7,163400,220111,-1.623392,103.585674
1533,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/58048005-8858-46d2-b05e-048ceb91fde1-1615559570642-e7c43b12577db637a82cf2dce891626e.jpg,OYO 2079 Jambi Raya Hotel,Hotel,Pasar Jambi Jambi,Jl Camar I No 45-48. Sungai Asam. Ps. Jambii. Jambi,2.3,62636,197436,-1.5965761,103.6156118
1534,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/07/2d7111da-e0c7-4880-ba97-534be13ff0b7-1649316926854-00ed52694887b447212b34ddea13663b.jpg,RedDoorz near Jembatan Makalam,Hotel,Pasar Jambi Jambi,Jl. H. Moh. Bafadhal No.10. Sungai Asam. Kec. Ps. Jambi. Kota Jambi. Jambi 36123. Indonesia,4.5,113024,174825,-1.600062,103.613962
1535,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/574ac227-3156-4596-aaa5-b4cd2f5047ea-1604125973494-f041914a8509e85019051889d26ed9b7.jpg,Hotel Pundi Rezeki 1,Hotel,Pasar Jambi Jambi,Jalan Iskandar Muda No.88. Sungai Asam. Pasar Jambi. Sungai Asam. Ps. Jambi. Kota Jambi. Jambi 36123. Indonesia,3.4,299970,299970,-1.595275,103.615315
1536,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/31/f17f46ce-abb1-47c2-b11e-dfea5068ff04-1643622335898-e5539aef20aeab5433937bf8816c0c45.jpg,Urbanview Hotel Ta Ke Jelutung Puncak Jambi,Hotel,Jelutung Jambi,Jl. Gajah Mada No. 38A-B (depan CPM Denpom). RT.52. Kel.Jelutung. Kec. Jelutung. Kota Jambi 36136,3.0,252000,430500,-1.61333,103.60962
1537,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/14/52a95950-f2f5-4402-a6f7-04de41115d8c-1639474523653-8aab33cb91f38c2406de3336da8c4cb7.jpg,Urbanview Hotel Raja Jambi,Hotel,Paal Merah Jambi,Jl. Sentot Ali Basa No.96. Payo Selincah. Kec. Jambi Tim.. Kota Jambi. Jambi 36135. Indonesia,3.2,240639,436590,-1.606803,103.649696
1538,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/9726a0f0-1405-490a-9fc2-8d87651721cf-1615546554577-07ae4c47d22f17f34c885615f462c3e0.jpg,RedDoorz @ Beringin Jambi,Guest House,Jambi Selatan Jambi,Lrg. Beringin 1 No.43. The Hok. Kec. Jambi Sel.. Kota Jambi. Jambi . Indonesia,4.3,281138,281138,-1.629102,103.630905
1539,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/28/2cf21b95-f48f-45ba-aec9-939950ce044c-1632780388141-e866519a671c02ae1b9d203fd4df6fac.jpg,Hotel Mayang Sari 2,Hotel,Jambi Selatan Jambi,Jl. Jendral Sudirmam No.23,4.8,126000,126000,-1.6160500049591064,103.62763977050781
1540,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/01/1c5b7ce7-7b8b-4349-a989-951d5e3cdca8-1646070170941-6afcfb0377fcf52e3f3e873e81487916.jpg,T-One Hotel,Hotel,Pasar Jambi Jambi,Jl. Sultan Thaha No.194 Kota Jambi.Jl. Sultan Thaha No.194 Kota Jambi . 36124,3.4,287000,398000,-1.59224932994586,103.60981553792999
1541,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/25/b1e26763-db4b-4630-a7d3-e550c5451270-1637788285362-ba8ac18bd9fba1817bfb39ff8de3cd76.jpg,Hotel Formosa,Hotel,Jambi Selatan Jambi,Jl. Abdul Rahman Saleh 1,3.3,177000,177000,-1.6242748597773047,103.63106757639909
1542,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/01/27/5a95ec55-cf39-4db6-b6dd-21aff6ecfaf6-1611713713724-7f28ddadffc251ad93a252b29c2bf03e.jpg,Rich Guesthouse,Guest House,Jambi Selatan Jambi,Gedung Besar Baru Jl. Adityawarman No.16. The Hok. Kec. Jambi Sel.. Kota Jambi. Jambi 36125,3.3,231000,391875,-1.629249,103.625257
1543,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/05/30/ba142f3c-5533-426a-8fc0-91a28134aba7-1653900339500-879bedb4babb81064173abcee82e4b9d.jpg,Hotel Ta Ke Talang Banjar Jambi,Hotel,Jambi Selatan Jambi,Jalan Kol Pol M Thaher. No.Wijaya Pura. Wijaya Pura. Kecamatan Jambi Selatan,3.8,235468,514500,-1.616432,103.630084
1544,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/23/a08a9e57-7ce1-4179-8682-35f687c75e12-1640245529024-77bb9e81acd2a47e35402c8a6bcd3b3c.jpg,Griya De Riz Syariah,Hotel,Alam Barajo Jambi,Jl. TP. Sriwijaya No.58. Beliung. Kec. Kota Baru. Kota Jambi. Jambi 36361. Indonesia,3.7,113850,181250,-1.622371,103.585157
1545,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/31d414a0-1c01-471f-b67d-c0fc0c9f31d6-1615553165769-5ac22b5a024a0dfcea2439a39b6432f5.jpg,RedDoorz near Tugu Pers Jambi,Hotel,Pasar Jambi Jambi,Jl. M.H. Thamrin No.1. Lb. Bandung. Kec. Jelutung. Kota Jambi. Jambi 36124. Indonesia,3.7,196560,242865,-1.600143,103.608673
1546,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/1353a684-fdbf-446c-9e86-fc07d5f482c6-1615559555232-aff784d8a971772cc9778fefff573d53.jpg,OYO 2049 Tassa Kost Syariah,Hotel,Danau Sipin Jambi,Jalan Kol Abunjani Lrg Mu0stika Rt 018 No 036 Kelurahan Selamat. Kecamatan Telanai Pura. Jambi,3.1,62793,93753,-1.616878,103.592831
1547,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/28/63888aca-14a8-4bb2-ad59-43ddb40707cd-1632840320164-cc58d26584195972f5efe6ba0099aee7.jpg,RedDoorz Syariah @ Jalan Jendral Sudirman Jambi,Hotel,Jambi Selatan Jambi,Jl. Jend. Sudirman No.74. Tambak Sari. Kec. Jambi Sel.. Kota Jambi. Jambi 36139. Indonesia,3.4,135365,200025,-1.606805,103.621146
1548,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/7a803df8-f6cc-44c4-9498-dd950d795e10-1615562155105-9d9d5718ed367d2d8ff88ea724499d0d.jpg,OYO 3499 J8 Hotel,Hotel,Jambi Timur Jambi,Jl. Bhayangkara No.28. Talang Banjar. Jambi,3.5,69119,169516,-1.603448,103.630246
